"","Island","Site","Genus","Site_Genet","TimePt_STA","TP_ID_STA","Year_STA","TL_Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TimePt_END","TP_ID_END","Year_END","TL_Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_Surface_Area_STA","l10_Surface_Area_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_Surface_Area_ENDann","Mortality","Survival"
"88","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02007",0,4,2016,2016-09-12,NA,2.693450051,8.404228231,1,1,7,2019,2019-09-02,0,0,0,0,"MORT","16_19",0.430308926131754,-Inf,-Inf,NA,-Inf,NA,2.97056810403833,-Inf,NA,1,0
"89","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02008",0,4,2016,2016-09-12,NA,43.58244988,26.77795994,1,1,7,2019,2019-09-02,NA,135.6039995,50.30140192,1,"GROW","16_19",1.63931163939029,2.13227249878743,0.492960859397139,NA,NA,NA,2.97056810403833,1.80525998399379,NA,0,1
"90","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02009",0,4,2016,2016-09-12,NA,177.2364998,70.4383015,1,1,7,2019,2019-09-02,NA,260.2965497,87.65833423,1,"GROW","16_19",2.24855316466946,2.41546841145852,0.166915246789056,NA,NA,NA,2.97056810403833,2.30474283645721,NA,0,1
"91","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02010",0,4,2016,2016-09-12,NA,136.6089494,50.92159525,1,1,7,2019,2019-09-02,NA,176.8158004,72.39709989,1,"GROW","16_19",2.13547915137863,2.24752107131011,0.112041919931484,NA,NA,NA,2.97056810403833,2.17319648894082,NA,0,1
"92","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02011",0,4,2016,2016-09-12,NA,34.54834984,31.13710225,1,1,7,2019,2019-09-02,NA,93.66594976,43.20696623,1,"GROW","16_19",1.53842730865676,1.97158174116619,0.433154432509435,NA,NA,NA,2.97056810403833,1.68424266024576,NA,0,1
"93","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02012",0,4,2016,2016-09-12,NA,61.50660043,45.95362906,1,1,7,2019,2019-09-02,NA,146.8862502,55.37657807,1,"GROW","16_19",1.78892172352362,2.16698114404248,0.378059420518863,NA,NA,NA,2.97056810403833,1.91619011370289,NA,0,1
"94","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02013",0,4,2016,2016-09-12,NA,27.70660003,22.69026115,1,1,7,2019,2019-09-02,NA,113.5505499,48.29993129,1,"GROW","16_19",1.44258323531653,2.05518924175221,0.612606006435673,NA,NA,NA,2.97056810403833,1.64880843702218,NA,0,1
"95","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02014",0,4,2016,2016-09-12,NA,63.19125032,43.99590747,1,1,7,2019,2019-09-02,NA,235.5715001,69.13361587,1,"GROW","16_19",1.80065694852279,2.3721227474988,0.571465798976009,NA,NA,NA,2.97056810403833,1.99303287762508,NA,0,1
"96","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02015",0,4,2016,2016-09-12,NA,11.72219976,17.95954399,1,1,7,2019,2019-09-02,NA,46.1620502,33.54371301,1,"GROW","16_19",1.0690091179948,1.66428508894261,0.595275970947807,NA,NA,NA,2.97056810403833,1.2694004068323,NA,0,1
"97","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02016",0,4,2016,2016-09-12,NA,12.8258501,15.26303528,1,1,7,2019,2019-09-02,NA,58.36609999,31.7532878,1,"GROW","16_19",1.10808615986601,1.76616067481763,0.658074514951614,NA,NA,NA,2.97056810403833,1.32961769589005,NA,0,1
"98","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02017",0,4,2016,2016-09-12,NA,2.196950098,6.15481834,1,1,7,2019,2019-09-02,NA,0.207199988,1.987064494,1,"GROW","16_19",0.341820192373689,-0.683610274078995,-1.02543046645268,NA,NA,NA,2.97056810403833,-0.00337656142524484,NA,0,1
"99","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02018",0,4,2016,2016-09-12,NA,3.06125008,7.327902226,1,1,7,2019,2019-09-02,0,0,0,0,"MORT","16_19",0.485898809482238,-Inf,-Inf,NA,-Inf,NA,2.97056810403833,-Inf,NA,1,0
"100","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02019",0,4,2016,2016-09-12,NA,2.163000096,7.375777632,1,1,7,2019,2019-09-02,0,0,0,0,"MORT","16_19",0.335056538714297,-Inf,-Inf,NA,-Inf,NA,2.97056810403833,-Inf,NA,1,0
"101","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02020",0,4,2016,2016-09-12,NA,0.712149928,3.446020725,1,1,7,2019,2019-09-02,NA,0.70759992,3.323711545,1,"GROW","16_19",-0.147428565283742,-0.15021222486288,-0.00278365957913887,NA,NA,NA,2.97056810403833,-0.148365645155889,NA,0,1
"102","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02021",0,4,2016,2016-09-12,NA,20.14760002,18.3154823,1,1,7,2019,2019-09-02,NA,17.31464973,16.93311003,1,"GROW","16_19",1.304223320445,1.23841371033152,-0.0658096101134793,NA,NA,NA,2.97056810403833,1.28206944017408,NA,0,1
"103","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02022",0,4,2016,2016-09-12,NA,3.442149952,6.804012375,1,1,7,2019,2019-09-02,NA,2.438549983,5.90314907,1,"GROW","16_19",0.536829785778767,0.387131661760113,-0.149698124018654,NA,NA,NA,2.97056810403833,0.486436016379861,NA,0,1
"104","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02023",0,4,2016,2016-09-12,NA,9.122300079,12.1392775,1,1,7,2019,2019-09-02,NA,15.24229973,20.3680132,1,"GROW","16_19",0.960104354301578,1.18305049749568,0.222946143194099,NA,NA,NA,2.97056810403833,1.03515603983305,NA,0,1
"105","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02024",0,4,2016,2016-09-12,NA,26.49209982,30.17630969,1,1,7,2019,2019-09-02,NA,5.285500041,14.91269296,2,"GROW","16_19",1.42311638276295,0.723086080531642,-0.700030302231307,NA,NA,NA,2.97056810403833,1.18746102065236,NA,0,1
"106","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02025",0,4,2016,2016-09-12,NA,9.515000206,16.83524553,1,1,7,2019,2019-09-02,NA,3.784800027,8.171224208,1,"GROW","16_19",0.978408802025526,0.578042938138678,-0.400365863886848,NA,NA,NA,2.97056810403833,0.843631261210161,NA,0,1
"107","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02026",0,4,2016,2016-09-12,NA,12.86774998,15.34092708,1,1,7,2019,2019-09-02,NA,33.25610014,32.46996997,1,"GROW","16_19",1.10950261398302,1.52187131923763,0.41236870525461,NA,NA,NA,2.97056810403833,1.24832074264131,NA,0,1
"108","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02027",0,4,2016,2016-09-12,NA,2.92279994,7.74219134,1,1,7,2019,2019-09-02,0,0,0,0,"MORT","16_19",0.465799089757869,-Inf,-Inf,NA,-Inf,NA,2.97056810403833,-Inf,NA,1,0
"109","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02028",0,4,2016,2016-09-12,NA,4.76499974,9.774037638,1,1,7,2019,2019-09-02,NA,14.72174992,16.57904556,1,"GROW","16_19",0.678062881277269,1.16795943604971,0.489896554772441,NA,NA,NA,2.97056810403833,0.842979670798591,NA,0,1
"110","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02029",0,4,2016,2016-09-12,NA,4.730499968,13.39357362,2,1,7,2019,2019-09-02,NA,9.916849855,13.1866753,1,"GROW","16_19",0.674907043881296,0.996373737894234,0.321466694012938,NA,NA,NA,2.97056810403833,0.783124288110075,NA,0,1
"111","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02030",0,4,2016,2016-09-12,NA,2.639899975,9.867590412,1,1,7,2019,2019-09-02,0,0,0,0,"MORT","16_19",0.42158747189691,-Inf,-Inf,NA,-Inf,NA,2.97056810403833,-Inf,NA,1,0
"112","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02031",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,1.78999996,5.316669463,1,"RECR","16_19",-Inf,0.252853021274988,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"113","KUR","OCC-KUR-010","POCS","OCC-KUR-010_02032",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,21.8262498,20.08412759,1,"RECR","16_19",-Inf,1.33897912136744,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"114","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02033",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,7.946149965,12.35592974,1,"RECR","16_19",-Inf,0.900156757089517,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"115","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02034",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,3.955699924,8.532190186,1,"RECR","16_19",-Inf,0.59722333896815,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"116","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02035",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,13.859,16.01930333,1,"RECR","16_19",-Inf,1.14173189476714,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"117","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02036",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,4.895149933,8.446624099,1,"RECR","16_19",-Inf,0.689765998300003,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"118","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02037",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,0.992199992,4.431757016,1,"RECR","16_19",-Inf,-0.00340078080150213,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"119","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02038",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,2.445999928,6.479140985,1,"RECR","16_19",-Inf,0.388456439916455,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"120","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02039",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,1.293299953,5.339359315,1,"RECR","16_19",-Inf,0.111699261790792,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"121","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02040",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,1.042699929,4.17437771,1,"RECR","16_19",-Inf,0.018159343968733,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"122","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02041",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,2.142699955,5.676105257,1,"RECR","16_19",-Inf,0.330961360490738,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"123","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02042",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,6.866349674,10.93002465,1,"RECR","16_19",-Inf,0.836725916424682,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"124","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02043",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,0.240400022,2.321642876,1,"RECR","16_19",-Inf,-0.619065496925213,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"125","KUR","OCC-KUR-010","POSP","OCC-KUR-010_02044",0,4,2016,2016-09-12,0,0,0,0,1,7,2019,2019-09-02,NA,0.770099962,4.518723486,1,"RECR","16_19",-Inf,-0.113452898038826,Inf,-Inf,NA,NA,2.97056810403833,NA,NA,0,1
"126","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02045",0,1,2013,2013-09-12,NA,29.57204988,28.85605917,1,1,4,2016,2016-09-18,NA,49.80450013,50.25495468,1,"GROW","13_16",1.47088143006269,1.69726858559765,0.226387155534961,NA,NA,NA,3.01711156741958,1.54591582984413,NA,0,1
"127","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02045",1,4,2016,2016-09-18,NA,49.80450013,50.25495468,1,2,7,2019,2019-08-30,0,0,0,0,"MORT","16_19",1.69726858559765,-Inf,-Inf,NA,-Inf,NA,2.94592744695414,-Inf,NA,1,0
"128","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02046",0,1,2013,2013-09-12,NA,69.91240032,45.2854084,1,1,4,2016,2016-09-18,NA,71.97185072,63.68176188,3,"GROW","13_16",1.84455421312651,1.8571626704956,0.0126084573690892,NA,NA,NA,3.01711156741958,1.84873319593419,NA,0,1
"129","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02046",1,4,2016,2016-09-18,NA,71.97185072,63.68176188,3,2,7,2019,2019-08-30,0,0,0,0,"MORT","16_19",1.8571626704956,-Inf,-Inf,NA,-Inf,NA,2.94592744695414,-Inf,NA,1,0
"130","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02047",0,1,2013,2013-09-12,NA,22.87625007,22.50923439,1,1,4,2016,2016-09-18,NA,6.83010007,11.46090581,1,"GROW","13_16",1.35938483535791,0.834427066716735,-0.524957768641179,NA,NA,NA,3.01711156741958,1.18539134625066,NA,0,1
"131","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02047",1,4,2016,2016-09-18,NA,6.83010007,11.46090581,1,2,7,2019,2019-08-30,0,0,0,0,"MORT","16_19",0.834427066716735,-Inf,-Inf,NA,-Inf,NA,2.94592744695414,-Inf,NA,1,0
"132","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02048",0,1,2013,2013-09-12,NA,40.13470034,33.77224137,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.60352002472726,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"133","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02049",0,1,2013,2013-09-12,NA,15.00665018,18.88114277,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.17628375881874,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"134","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02050",0,1,2013,2013-09-12,NA,29.64060009,24.24918394,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.47188699192326,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"135","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02051",0,1,2013,2013-09-12,NA,21.8904,43.20858922,4,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.34025369743845,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"136","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02052",0,1,2013,2013-09-12,NA,489.0299,118.0787992,1,1,4,2016,2016-09-18,NA,684.1947502,148.1905618,2,"GROW","13_16",2.68933541333227,2.83517973753697,0.145844324204709,NA,NA,NA,3.01711156741958,2.73767446906345,NA,0,1
"137","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02052",1,4,2016,2016-09-18,NA,684.1947502,148.1905618,2,2,7,2019,2019-08-30,0,0,0,0,"MORT","16_19",2.83517973753697,-Inf,-Inf,NA,-Inf,NA,2.94592744695414,-Inf,NA,1,0
"138","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02053",0,1,2013,2013-09-12,NA,6.774299718,12.05466874,1,1,4,2016,2016-09-18,NA,21.09665003,19.4643125,1,"GROW","13_16",0.830864407394823,1.32421349847351,0.493349091078688,NA,NA,NA,3.01711156741958,0.994381426919769,NA,0,1
"139","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02053",1,4,2016,2016-09-18,NA,21.09665003,19.4643125,1,2,7,2019,2019-08-30,0,0,0,0,"MORT","16_19",1.32421349847351,-Inf,-Inf,NA,-Inf,NA,2.94592744695414,-Inf,NA,1,0
"140","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02054",0,1,2013,2013-09-12,NA,28.02049997,25.20470919,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.44747588013873,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"141","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02055",0,1,2013,2013-09-12,NA,35.30405006,30.00431771,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.54782453025509,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"142","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02056",0,1,2013,2013-09-12,NA,10.98064997,13.82022171,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.04062804776707,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"143","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02057",0,1,2013,2013-09-12,NA,413.1975003,207.4774921,4,2,7,2019,2019-08-30,NA,615.5420999,227.6305384,4,"GROW","13_19",2.61615768552619,2.78925776178234,0.173100076256154,NA,NA,NA,5.96303901437372,2.64518652062837,NA,0,1
"144","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02058",0,1,2013,2013-09-12,NA,19.01569976,16.177656,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.27911231167318,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"145","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02059",0,1,2013,2013-09-12,NA,11.87155025,18.87707884,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.07450743513483,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"146","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02060",0,1,2013,2013-09-12,NA,199.6783003,65.20673466,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",2.30033087122012,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"147","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02061",0,1,2013,2013-09-12,NA,70.41699976,33.29648681,1,2,7,2019,2019-08-30,NA,84.5209997,38.7036495,1,"GROW","13_19",1.84767751724888,1.92696462517187,0.079287107922998,NA,NA,NA,5.96303901437372,1.86097394340538,NA,0,1
"148","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02062",0,1,2013,2013-09-12,NA,13.37405025,19.96451338,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.12626295063124,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"149","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02063",0,1,2013,2013-09-12,NA,19.48250042,19.75796491,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.28964469427366,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"150","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02064",0,1,2013,2013-09-12,NA,19.12795009,23.8561202,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.28166842991732,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"151","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02065",0,1,2013,2013-09-12,NA,29.98584975,24.09789248,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.47691636054438,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"152","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02066",0,1,2013,2013-09-12,NA,58.60630018,36.84032175,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.76794430520472,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"153","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02067",0,1,2013,2013-09-12,NA,7.88494997,11.7590491,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",0.896798942075593,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"154","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02068",0,1,2013,2013-09-12,NA,14.49535022,15.35846704,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.16122871274214,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"155","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02069",0,1,2013,2013-09-12,NA,68.36194978,39.31582906,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.83481444092142,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"156","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02070",0,1,2013,2013-09-12,NA,29.96479993,22.32885265,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.47661138232995,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"157","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02071",0,1,2013,2013-09-12,NA,102.6552499,58.1107473,2,2,7,2019,2019-08-30,NA,292.7890005,84.36838044,1,"GROW","13_19",2.01138116456193,2.46655475711353,0.455173592551594,NA,NA,NA,5.96303901437372,2.08771365064066,NA,0,1
"158","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02072",0,1,2013,2013-09-12,NA,79.61300021,41.85477272,1,2,7,2019,2019-08-30,NA,19.79954978,18.31695519,1,"GROW","13_19",1.90098399058281,1.29665531499463,-0.604328675588181,NA,NA,NA,5.96303901437372,1.7996382381684,NA,0,1
"159","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02073",0,1,2013,2013-09-12,NA,50.2332002,33.37470106,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.70099084658338,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"160","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02074",0,1,2013,2013-09-12,NA,34.0857999,25.00732099,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.5325734901514,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"161","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02075",0,1,2013,2013-09-12,NA,13.89459999,17.67287442,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.14284604844075,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"162","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02076",0,1,2013,2013-09-12,NA,46.49675001,31.19453029,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.66742259800715,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"163","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02077",0,1,2013,2013-09-12,NA,48.48929997,33.50986078,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.68564591434112,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"164","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02078",0,1,2013,2013-09-12,NA,67.14815005,43.80821045,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.82703405223714,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"165","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02079",0,1,2013,2013-09-12,NA,88.37130038,47.25100984,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.94631124566569,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"166","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02080",0,1,2013,2013-09-12,NA,11.99044981,13.32694602,1,2,7,2019,2019-08-30,NA,55.68820045,32.44952309,1,"GROW","13_19",1.07883547553727,1.74576318400105,0.666927708463777,NA,NA,NA,5.96303901437372,1.19067906852,NA,0,1
"167","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02081",0,1,2013,2013-09-12,NA,8.002700107,12.18553958,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",0.903236542457451,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"168","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02082",0,1,2013,2013-09-12,NA,11.63014983,16.57610836,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.06558530973473,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"169","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02083",0,1,2013,2013-09-12,NA,8.620700239,17.62172988,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",0.935542543966513,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"170","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02084",0,1,2013,2013-09-12,NA,24.06419967,21.32546572,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.38137142243629,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"171","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02085",0,1,2013,2013-09-12,NA,18.01890001,21.72877557,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.25572827531294,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"172","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02086",0,1,2013,2013-09-12,NA,70.65720058,36.75324193,1,2,7,2019,2019-08-30,NA,191.7413497,80.27835428,1,"GROW","13_19",1.84915642680471,2.28271578011881,0.433559353314106,NA,NA,NA,5.96303901437372,1.92186421091764,NA,0,1
"173","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02087",0,1,2013,2013-09-12,NA,9.467549783,13.70612321,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",0.976237597439587,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"174","LIS","OCC-LIS-005","POSP","OCC-LIS-005_02088",0,1,2013,2013-09-12,NA,65.79560001,35.54285235,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.81819685174055,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"175","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02089",0,1,2013,2013-09-12,NA,241.2828501,107.7783597,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",2.38252645422695,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"176","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02090",0,1,2013,2013-09-12,NA,22.45170012,24.89837543,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.35124923285732,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"177","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02091",0,1,2013,2013-09-12,NA,28.99695022,21.15372976,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.46235232299291,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
"178","LIS","OCC-LIS-005","MOSP","OCC-LIS-005_02092",0,1,2013,2013-09-12,NA,11.65495003,14.5276113,1,1,4,2016,2016-09-18,0,0,0,0,"MORT","13_16",1.06651041584529,-Inf,-Inf,NA,-Inf,NA,3.01711156741958,-Inf,NA,1,0
